Question,Location,Location code,Answer,Count
hh_size,,192,8,52
hh_size,,192,13,14
hh_size,,192,12,3
hh_size,,192,11,19
hh_size,,192,10,12
hh_size,,192,39,0
hh_size,,192,38,0
hh_size,,192,15,10
hh_size,,192,14,0
hh_size,,192,17,0
hh_size,,192,16,6
hh_size,,192,19,0
hh_size,,192,18,0
hh_size,,192,31,0
hh_size,,192,30,0
hh_size,,192,37,0
hh_size,,192,50,0
hh_size,,192,35,0
hh_size,,192,34,0
hh_size,,192,33,0
hh_size,,192,32,0
hh_size,,271,,0
hh_size,,271,36,0
hh_size,,271,24,0
hh_size,,271,25,0
hh_size,,271,26,0
hh_size,,271,27,0
hh_size,,271,20,0
hh_size,,271,21,0
hh_size,,271,22,0
hh_size,,271,23,0
hh_size,,271,47,0
hh_size,,271,45,0
hh_size,,271,28,0
hh_size,,271,29,0
hh_size,,271,40,0
hh_size,,271,41,0
hh_size,,271,1,7
hh_size,,271,3,61
hh_size,,271,2,13
hh_size,,271,5,139
hh_size,,271,4,92
hh_size,,271,7,152
hh_size,,271,6,92
hh_size,,271,9,43
hh_size,,271,8,56
hh_size,,271,13,13
hh_size,,271,12,18
hh_size,,271,11,35
hh_size,,271,10,41
hh_size,,271,39,0
hh_size,,271,38,0
hh_size,,271,15,0
hh_size,,271,14,4
hh_size,,271,17,0
hh_size,,271,16,0
hh_size,,271,19,0
hh_size,,271,18,0
hh_size,,271,31,0
hh_size,,271,30,0
hh_size,,271,37,0
hh_size,,271,50,0
hh_size,,271,35,0
hh_size,,271,34,0
hh_size,,271,33,0
hh_size,,271,32,0
hh_size,,272,,0
hh_size,,272,36,0
hh_size,,272,24,0
hh_size,,272,25,0
hh_size,,272,26,0
hh_size,,272,27,0
hh_size,,272,20,0
hh_size,,272,21,0
hh_size,,272,22,0
hh_size,,272,23,0
hh_size,,272,47,0
hh_size,,272,45,0
hh_size,,272,28,0
hh_size,,272,29,0
hh_size,,272,40,0
hh_size,,272,41,0
hh_size,,272,1,0
hh_size,,272,3,9
hh_size,,272,2,3
hh_size,,272,5,39
hh_size,,272,4,37
hh_size,,272,7,13
hh_size,,272,6,31
hh_size,,272,9,3
hh_size,,272,8,10
hh_size,,272,13,3
hh_size,,272,12,0
hh_size,,272,11,6
hh_size,,272,10,7
hh_size,,272,39,0
hh_size,,272,38,0
hh_size,,272,15,7
hh_size,,272,14,0
hh_size,,272,17,0
hh_size,,272,16,0
hh_size,,272,19,0
hh_size,,272,18,0
hh_size,,272,31,0
hh_size,,272,30,0
hh_size,,272,37,0
hh_size,,272,50,0
hh_size,,272,35,0
hh_size,,272,34,0
hh_size,,272,33,0
hh_size,,272,32,0
hh_size,,273,,0
hh_size,,273,36,0
hh_size,,273,24,0
hh_size,,273,25,0
hh_size,,273,26,0
hh_size,,273,27,0
hh_size,,273,20,0
hh_size,,273,21,0
hh_size,,273,22,0
hh_size,,273,23,0
hh_size,,273,47,0
hh_size,,273,45,0
hh_size,,273,28,0
hh_size,,273,29,0
hh_size,,273,40,0
hh_size,,273,41,0
hh_size,,273,1,1
hh_size,,273,3,0
hh_size,,273,2,0
hh_size,,273,5,2
hh_size,,273,4,1
hh_size,,273,7,0
hh_size,,273,6,1
hh_size,,273,9,2
hh_size,,273,8,0
hh_size,,273,13,0
hh_size,,273,12,0
hh_size,,273,11,0
hh_size,,273,10,0
hh_size,,273,39,0
hh_size,,273,38,0
hh_size,,273,15,0
hh_size,,273,14,0
hh_size,,273,17,0
hh_size,,273,16,0
hh_size,,273,19,0
hh_size,,273,18,0
hh_size,,273,31,0
hh_size,,273,30,0
hh_size,,273,37,0
hh_size,,273,50,0
hh_size,,273,35,0
hh_size,,273,34,0
hh_size,,273,33,0
hh_size,,273,32,0
hh_size,,111,,0
hh_size,,111,36,0
hh_size,,111,24,11
hh_size,,111,25,7
hh_size,,111,26,0
hh_size,,111,27,0
hh_size,,111,20,22
hh_size,,111,21,11
hh_size,,111,22,0
hh_size,,111,23,11
hh_size,,111,47,0
hh_size,,111,45,0
hh_size,,111,28,0
hh_size,,111,29,0
hh_size,,111,40,0
hh_size,,111,41,0
hh_size,,111,1,16
hh_size,,111,3,281
hh_size,,111,2,103
hh_size,,111,5,726
hh_size,,111,4,568
hh_size,,111,7,696
hh_size,,111,6,797
hh_size,,111,9,433
hh_size,,111,8,585
hh_size,,111,13,78
hh_size,,111,12,125
hh_size,,111,11,222
hh_size,,111,10,304
hh_size,,111,39,0
hh_size,,111,38,0
hh_size,,111,15,63
hh_size,,111,14,54
hh_size,,111,17,40
hh_size,,111,16,32
hh_size,,111,19,11
hh_size,,111,18,49
hh_size,,111,31,0
hh_size,,111,30,0
hh_size,,111,37,0
hh_size,,111,50,0
hh_size,,111,35,0
hh_size,,111,34,5
hh_size,,111,33,0
hh_size,,111,32,0
hh_size,,113,,0
hh_size,,113,36,0
hh_size,,113,24,0
hh_size,,113,25,0
hh_size,,113,26,0
hh_size,,113,27,0
hh_size,,113,20,10
hh_size,,113,21,0
hh_size,,113,22,7
hh_size,,113,23,9
hh_size,,113,47,0
hh_size,,113,45,0
hh_size,,113,28,0
hh_size,,113,29,0
hh_size,,113,40,0
hh_size,,113,41,0
hh_size,,113,1,0
hh_size,,113,3,57
hh_size,,113,2,14
hh_size,,113,5,251
hh_size,,113,4,137
hh_size,,113,7,188
hh_size,,113,6,192
hh_size,,113,9,109
hh_size,,113,8,139
hh_size,,113,13,8
hh_size,,113,12,36
hh_size,,113,11,27
hh_size,,113,10,97
hh_size,,113,39,0
hh_size,,113,38,0
hh_size,,113,15,12
hh_size,,113,14,27
hh_size,,113,17,7
hh_size,,113,16,0
hh_size,,113,19,9
hh_size,,113,18,10
hh_size,,113,31,0
hh_size,,113,30,0
hh_size,,113,37,0
hh_size,,113,50,0
hh_size,,113,35,0
hh_size,,113,34,0
hh_size,,113,33,0
hh_size,,113,32,0
hh_size,,112,,0
hh_size,,112,36,0
hh_size,,112,24,0
hh_size,,112,25,0
hh_size,,112,26,0
hh_size,,112,27,0
hh_size,,112,20,16
hh_size,,112,21,0
hh_size,,112,22,0
hh_size,,112,23,0
hh_size,,112,47,0
hh_size,,112,45,0
hh_size,,112,28,0
hh_size,,112,29,0
hh_size,,112,40,0
hh_size,,112,41,0
hh_size,,112,1,0
hh_size,,112,3,61
hh_size,,112,2,10
hh_size,,112,5,114
hh_size,,112,4,121
hh_size,,112,7,119
hh_size,,112,6,161
hh_size,,112,9,39
hh_size,,112,8,82
hh_size,,112,13,16
hh_size,,112,12,18
hh_size,,112,11,19
hh_size,,112,10,38
hh_size,,112,39,0
hh_size,,112,38,0
hh_size,,112,15,5
hh_size,,112,14,3
hh_size,,112,17,0
hh_size,,112,16,9
hh_size,,112,19,0
hh_size,,112,18,0
hh_size,,112,31,0
hh_size,,112,30,0
hh_size,,112,37,0
hh_size,,112,50,0
hh_size,,112,35,0
hh_size,,112,34,0
hh_size,,112,33,0
hh_size,,112,32,0
hh_size,,32,,0
hh_size,,32,36,0
hh_size,,32,24,0
hh_size,,32,25,0
hh_size,,32,26,10
hh_size,,32,27,0
hh_size,,32,20,0
hh_size,,32,21,0
hh_size,,32,22,0
hh_size,,32,23,0
hh_size,,32,47,0
hh_size,,32,45,0
hh_size,,32,28,0
hh_size,,32,29,0
hh_size,,32,40,0
hh_size,,32,41,0
hh_size,,32,1,0
hh_size,,32,3,101
hh_size,,32,2,26
hh_size,,32,5,369
hh_size,,32,4,249
hh_size,,32,7,225
hh_size,,32,6,394
hh_size,,32,9,68
hh_size,,32,8,137
hh_size,,32,13,17
hh_size,,32,12,14
hh_size,,32,11,40
hh_size,,32,10,83
hh_size,,32,39,0
hh_size,,32,38,0
hh_size,,32,15,1
hh_size,,32,14,17
hh_size,,32,17,0
hh_size,,32,16,7
hh_size,,32,19,2
hh_size,,32,18,0
hh_size,,32,31,0
hh_size,,32,30,0
hh_size,,32,37,0
hh_size,,32,50,0
hh_size,,32,35,0
hh_size,,32,34,0
hh_size,,32,33,0
hh_size,,32,32,0
hh_size,,33,,0
hh_size,,33,36,0
hh_size,,33,24,0
hh_size,,33,25,0
hh_size,,33,26,0
hh_size,,33,27,0
hh_size,,33,20,0
hh_size,,33,21,0
hh_size,,33,22,0
hh_size,,33,23,0
hh_size,,33,47,0
hh_size,,33,45,0
hh_size,,33,28,0
hh_size,,33,29,0
hh_size,,33,40,0
hh_size,,33,41,0
hh_size,,33,1,7
hh_size,,33,3,106
hh_size,,33,2,17
hh_size,,33,5,245
hh_size,,33,4,203
hh_size,,33,7,230
hh_size,,33,6,237
hh_size,,33,9,108
hh_size,,33,8,149
hh_size,,33,13,2
hh_size,,33,12,25
hh_size,,33,11,33
hh_size,,33,10,43
hh_size,,33,39,0
hh_size,,33,38,0
hh_size,,33,15,18
hh_size,,33,14,6
hh_size,,33,17,0
hh_size,,33,16,0
hh_size,,33,19,0
hh_size,,33,18,0
hh_size,,33,31,0
hh_size,,33,30,0
hh_size,,33,37,0
hh_size,,33,50,0
hh_size,,33,35,0
hh_size,,33,34,0
hh_size,,33,33,0
hh_size,,33,32,0
hh_size,,31,,0
hh_size,,31,36,0
hh_size,,31,24,3
hh_size,,31,25,23
hh_size,,31,26,8
hh_size,,31,27,18
hh_size,,31,20,22
hh_size,,31,21,0
hh_size,,31,22,15
hh_size,,31,23,0
hh_size,,31,47,0
hh_size,,31,45,0
hh_size,,31,28,0
hh_size,,31,29,0
hh_size,,31,40,0
hh_size,,31,41,0
hh_size,,31,1,9
hh_size,,31,3,300
hh_size,,31,2,89
hh_size,,31,5,1049
hh_size,,31,4,664
hh_size,,31,7,1008
hh_size,,31,6,1090
hh_size,,31,9,459
hh_size,,31,8,706
hh_size,,31,13,154
hh_size,,31,12,169
hh_size,,31,11,252
hh_size,,31,10,296
hh_size,,31,39,0
hh_size,,31,38,0
hh_size,,31,15,77
hh_size,,31,14,49
hh_size,,31,17,55
hh_size,,31,16,28
hh_size,,31,19,30
hh_size,,31,18,23
hh_size,,31,31,0
hh_size,,31,30,0
hh_size,,31,37,0
hh_size,,31,50,0
hh_size,,31,35,0
hh_size,,31,34,0
hh_size,,31,33,0
hh_size,,31,32,0
hh_size,,172,,0
hh_size,,172,36,0
hh_size,,172,24,0
hh_size,,172,25,0
hh_size,,172,26,0
hh_size,,172,27,0
hh_size,,172,20,0
hh_size,,172,21,0
hh_size,,172,22,0
hh_size,,172,23,0
hh_size,,172,47,0
hh_size,,172,45,0
hh_size,,172,28,0
hh_size,,172,29,0
hh_size,,172,40,0
hh_size,,172,41,0
hh_size,,172,1,0
hh_size,,172,3,45
hh_size,,172,2,14
hh_size,,172,5,153
hh_size,,172,4,99
hh_size,,172,7,86
hh_size,,172,6,136
hh_size,,172,9,37
hh_size,,172,8,57
hh_size,,172,13,0
hh_size,,172,12,11
hh_size,,172,11,0
hh_size,,172,10,9
hh_size,,172,39,0
hh_size,,172,38,0
hh_size,,172,15,0
hh_size,,172,14,0
hh_size,,172,17,0
hh_size,,172,16,0
hh_size,,172,19,0
hh_size,,172,18,5
hh_size,,172,31,0
hh_size,,172,30,0
hh_size,,172,37,0
hh_size,,172,50,0
hh_size,,172,35,0
hh_size,,172,34,0
hh_size,,172,33,0
hh_size,,172,32,0
hh_size,,52,,0
hh_size,,52,36,0
hh_size,,52,24,0
hh_size,,52,25,0
hh_size,,52,26,0
hh_size,,52,27,0
hh_size,,52,20,0
hh_size,,52,21,0
hh_size,,52,22,0
hh_size,,52,23,0
hh_size,,52,47,0
hh_size,,52,45,0
hh_size,,52,28,0
hh_size,,52,29,0
hh_size,,52,40,0
hh_size,,52,41,0
hh_size,,52,1,0
hh_size,,52,3,113
hh_size,,52,2,24
hh_size,,52,5,220
hh_size,,52,4,186
hh_size,,52,7,159
hh_size,,52,6,249
hh_size,,52,9,29
hh_size,,52,8,78
hh_size,,52,13,11
hh_size,,52,12,29
hh_size,,52,11,19
hh_size,,52,10,43
hh_size,,52,39,0
hh_size,,52,38,0
hh_size,,52,15,17
hh_size,,52,14,5
hh_size,,52,17,0
hh_size,,52,16,5
hh_size,,52,19,11
hh_size,,52,18,6
hh_size,,52,31,0
hh_size,,52,30,0
hh_size,,52,37,0
hh_size,,52,50,0
hh_size,,52,35,0
hh_size,,52,34,0
hh_size,,52,33,0
hh_size,,52,32,0
hh_size,,421,,0
hh_size,,421,36,0
hh_size,,421,24,0
hh_size,,421,25,0
hh_size,,421,26,0
hh_size,,421,27,0
hh_size,,421,20,0
hh_size,,421,21,0
hh_size,,421,22,0
hh_size,,421,23,0
hh_size,,421,47,0
hh_size,,421,45,0
hh_size,,421,28,0
hh_size,,421,29,0
hh_size,,421,40,0
hh_size,,421,41,0
hh_size,,421,1,0
hh_size,,421,3,0
hh_size,,421,2,0
hh_size,,421,5,2
hh_size,,421,4,2
hh_size,,421,7,9
hh_size,,421,6,0
hh_size,,421,9,0
hh_size,,421,8,5
hh_size,,421,13,0
hh_size,,421,12,0
hh_size,,421,11,0
hh_size,,421,10,0
hh_size,,421,39,0
hh_size,,421,38,0
hh_size,,421,15,0
hh_size,,421,14,0
hh_size,,421,17,0
hh_size,,421,16,0
hh_size,,421,19,0
hh_size,,421,18,0
hh_size,,421,31,0
hh_size,,421,30,0
hh_size,,421,37,0
hh_size,,421,50,0
hh_size,,421,35,0
hh_size,,421,34,0
hh_size,,421,33,0
hh_size,,421,32,0
hh_size,,362,,0
hh_size,,362,36,0
hh_size,,362,24,0
hh_size,,362,25,0
hh_size,,362,26,0
hh_size,,362,27,0
hh_size,,362,20,0
hh_size,,362,21,0
hh_size,,362,22,0
hh_size,,362,23,0
hh_size,,362,47,0
hh_size,,362,45,0
hh_size,,362,28,0
hh_size,,362,29,0
hh_size,,362,40,0
hh_size,,362,41,0
hh_size,,362,1,0
hh_size,,362,3,7
hh_size,,362,2,4
hh_size,,362,5,1
hh_size,,362,4,1
hh_size,,362,7,0
hh_size,,362,6,3
hh_size,,362,9,0
hh_size,,362,8,0
hh_size,,362,13,0
hh_size,,362,12,0
hh_size,,362,11,0
hh_size,,362,10,0
hh_size,,362,39,0
hh_size,,362,38,0
hh_size,,362,15,0
hh_size,,362,14,0
hh_size,,362,17,0
hh_size,,362,16,0
hh_size,,362,19,0
hh_size,,362,18,0
hh_size,,362,31,0
hh_size,,362,30,0
hh_size,,362,37,0
hh_size,,362,50,0
hh_size,,362,35,0
hh_size,,362,34,0
hh_size,,362,33,0
hh_size,,362,32,0
hh_size,,361,,0
hh_size,,361,36,0
hh_size,,361,24,0
hh_size,,361,25,0
hh_size,,361,26,0
hh_size,,361,27,0
hh_size,,361,20,0
hh_size,,361,21,0
hh_size,,361,22,0
hh_size,,361,23,0
hh_size,,361,47,0
hh_size,,361,45,0
hh_size,,361,28,0
hh_size,,361,29,0
hh_size,,361,40,0
hh_size,,361,41,0
hh_size,,361,1,0
hh_size,,361,3,4
hh_size,,361,2,1
hh_size,,361,5,17
hh_size,,361,4,11
hh_size,,361,7,23
hh_size,,361,6,22
hh_size,,361,9,12
hh_size,,361,8,8
hh_size,,361,13,0
hh_size,,361,12,3
hh_size,,361,11,0
hh_size,,361,10,0
hh_size,,361,39,0
hh_size,,361,38,0
hh_size,,361,15,0
hh_size,,361,14,0
hh_size,,361,17,0
hh_size,,361,16,0
hh_size,,361,19,0
hh_size,,361,18,0
hh_size,,361,31,0
hh_size,,361,30,0
hh_size,,361,37,0
hh_size,,361,50,0
hh_size,,361,35,0
hh_size,,361,34,0
hh_size,,361,33,0
hh_size,,361,32,0
hh_size,,301,,0
hh_size,,301,36,0
hh_size,,301,24,0
hh_size,,301,25,0
hh_size,,301,26,0
hh_size,,301,27,0
hh_size,,301,20,0
hh_size,,301,21,0
hh_size,,301,22,0
hh_size,,301,23,0
hh_size,,301,47,0
hh_size,,301,45,0
hh_size,,301,28,0
hh_size,,301,29,0
hh_size,,301,40,0
hh_size,,301,41,0
hh_size,,301,1,0
hh_size,,301,3,21
hh_size,,301,2,7
hh_size,,301,5,72
hh_size,,301,4,39
hh_size,,301,7,52
hh_size,,301,6,46
hh_size,,301,9,28
hh_size,,301,8,57
hh_size,,301,13,2
hh_size,,301,12,7
hh_size,,301,11,9
hh_size,,301,10,10
hh_size,,301,39,0
hh_size,,301,38,0
hh_size,,301,15,0
hh_size,,301,14,0
hh_size,,301,17,13
hh_size,,301,16,0
hh_size,,301,19,0
hh_size,,301,18,10
hh_size,,301,31,0
hh_size,,301,30,0
hh_size,,301,37,0
hh_size,,301,50,0
hh_size,,301,35,0
hh_size,,301,34,0
hh_size,,301,33,0
hh_size,,301,32,0
hh_size,,302,,0
hh_size,,302,36,0
hh_size,,302,24,0
hh_size,,302,25,0
hh_size,,302,26,0
hh_size,,302,27,0
hh_size,,302,20,0
hh_size,,302,21,0
hh_size,,302,22,0
hh_size,,302,23,0
hh_size,,302,47,0
hh_size,,302,45,0
hh_size,,302,28,0
hh_size,,302,29,0
hh_size,,302,40,0
hh_size,,302,41,0
hh_size,,302,1,0
hh_size,,302,3,8
hh_size,,302,2,2
hh_size,,302,5,27
hh_size,,302,4,13
hh_size,,302,7,7
hh_size,,302,6,21
hh_size,,302,9,0
hh_size,,302,8,10
hh_size,,302,13,6
hh_size,,302,12,0
hh_size,,302,11,0
hh_size,,302,10,0
hh_size,,302,39,0
hh_size,,302,38,0
hh_size,,302,15,0
hh_size,,302,14,0
hh_size,,302,17,0
hh_size,,302,16,0
hh_size,,302,19,0
hh_size,,302,18,0
hh_size,,302,31,0
hh_size,,302,30,0
hh_size,,302,37,0
hh_size,,302,50,0
hh_size,,302,35,0
hh_size,,302,34,0
hh_size,,302,33,0
hh_size,,302,32,0
hh_size,,303,,0
hh_size,,303,36,0
hh_size,,303,24,0
hh_size,,303,25,0
hh_size,,303,26,0
hh_size,,303,27,0
hh_size,,303,20,0
hh_size,,303,21,0
hh_size,,303,22,0
hh_size,,303,23,0
hh_size,,303,47,0
hh_size,,303,45,0
hh_size,,303,28,0
hh_size,,303,29,0
hh_size,,303,40,0
hh_size,,303,41,0
hh_size,,303,1,0
hh_size,,303,3,7
hh_size,,303,2,0
hh_size,,303,5,12
hh_size,,303,4,12
hh_size,,303,7,15
hh_size,,303,6,18
hh_size,,303,9,4
hh_size,,303,8,8
hh_size,,303,13,0
hh_size,,303,12,0
hh_size,,303,11,0
hh_size,,303,10,0
hh_size,,303,39,0
hh_size,,303,38,0
hh_size,,303,15,0
hh_size,,303,14,0
hh_size,,303,17,0
hh_size,,303,16,0
hh_size,,303,19,0
hh_size,,303,18,0
hh_size,,303,31,0
hh_size,,303,30,0
hh_size,,303,37,0
hh_size,,303,50,0
hh_size,,303,35,0
hh_size,,303,34,0
hh_size,,303,33,0
hh_size,,303,32,0
hh_size,,381,,0
hh_size,,381,36,0
hh_size,,381,24,0
hh_size,,381,25,0
hh_size,,381,26,0
hh_size,,381,27,0
hh_size,,381,20,0
hh_size,,381,21,0
hh_size,,381,22,0
hh_size,,381,23,0
hh_size,,381,47,0
hh_size,,381,45,0
hh_size,,381,28,0
hh_size,,381,29,0
hh_size,,381,40,0
hh_size,,381,41,0
hh_size,,381,1,0
hh_size,,381,3,3
hh_size,,381,2,1
hh_size,,381,5,5
hh_size,,381,4,3
hh_size,,381,7,5
hh_size,,381,6,10
hh_size,,381,9,0
hh_size,,381,8,5
hh_size,,381,13,6
hh_size,,381,12,0
hh_size,,381,11,0
hh_size,,381,10,0
hh_size,,381,39,0
hh_size,,381,38,0
hh_size,,381,15,0
hh_size,,381,14,0
hh_size,,381,17,0
hh_size,,381,16,0
hh_size,,381,19,0
hh_size,,381,18,0
hh_size,,381,31,0
hh_size,,381,30,0
hh_size,,381,37,0
hh_size,,381,50,0
hh_size,,381,35,0
hh_size,,381,34,0
hh_size,,381,33,0
hh_size,,381,32,0
hh_size,,383,,0
hh_size,,383,36,0
hh_size,,383,24,0
hh_size,,383,25,0
hh_size,,383,26,0
hh_size,,383,27,0
hh_size,,383,20,0
hh_size,,383,21,0
hh_size,,383,22,0
hh_size,,383,23,0
hh_size,,383,47,0
hh_size,,383,45,0
hh_size,,383,28,0
hh_size,,383,29,0
hh_size,,383,40,0
hh_size,,383,41,0
hh_size,,383,1,0
hh_size,,383,3,1
hh_size,,383,2,1
hh_size,,383,5,7
hh_size,,383,4,2
hh_size,,383,7,7
hh_size,,383,6,2
hh_size,,383,9,14
hh_size,,383,8,0
hh_size,,383,13,0
hh_size,,383,12,0
hh_size,,383,11,0
hh_size,,383,10,0
hh_size,,383,39,0
hh_size,,383,38,0
hh_size,,383,15,0
hh_size,,383,14,0
hh_size,,383,17,0
hh_size,,383,16,0
hh_size,,383,19,0
hh_size,,383,18,0
hh_size,,383,31,0
hh_size,,383,30,0
hh_size,,383,37,0
hh_size,,383,50,0
hh_size,,383,35,0
hh_size,,383,34,0
hh_size,,383,33,0
hh_size,,383,32,0
hh_size,,241,,0
hh_size,,241,36,0
hh_size,,241,24,9
hh_size,,241,25,7
hh_size,,241,26,0
hh_size,,241,27,0
hh_size,,241,20,14
hh_size,,241,21,7
hh_size,,241,22,0
hh_size,,241,23,0
hh_size,,241,47,0
hh_size,,241,45,0
hh_size,,241,28,0
hh_size,,241,29,0
hh_size,,241,40,0
hh_size,,241,41,0
hh_size,,241,1,21
hh_size,,241,3,85
hh_size,,241,2,20
hh_size,,241,5,297
hh_size,,241,4,131
hh_size,,241,7,250
hh_size,,241,6,275
hh_size,,241,9,143
hh_size,,241,8,162
hh_size,,241,13,46
hh_size,,241,12,36
hh_size,,241,11,41
hh_size,,241,10,47
hh_size,,241,39,0
hh_size,,241,38,0
hh_size,,241,15,1
hh_size,,241,14,34
hh_size,,241,17,4
hh_size,,241,16,21
hh_size,,241,19,14
hh_size,,241,18,0
hh_size,,241,31,0
hh_size,,241,30,0
hh_size,,241,37,0
hh_size,,241,50,0
hh_size,,241,35,0
hh_size,,241,34,0
hh_size,,241,33,0
hh_size,,241,32,0
hh_size,,243,,0
hh_size,,243,36,0
hh_size,,243,24,0
hh_size,,243,25,0
hh_size,,243,26,0
hh_size,,243,27,0
hh_size,,243,20,0
hh_size,,243,21,0
hh_size,,243,22,0
hh_size,,243,23,0
hh_size,,243,47,0
hh_size,,243,45,0
hh_size,,243,28,0
hh_size,,243,29,0
hh_size,,243,40,0
hh_size,,243,41,0
hh_size,,243,1,1
hh_size,,243,3,13
hh_size,,243,2,5
hh_size,,243,5,30
hh_size,,243,4,36
hh_size,,243,7,54
hh_size,,243,6,35
hh_size,,243,9,24
hh_size,,243,8,32
hh_size,,243,13,2
hh_size,,243,12,10
hh_size,,243,11,2
hh_size,,243,10,20
hh_size,,243,39,0
hh_size,,243,38,0
hh_size,,243,15,4
hh_size,,243,14,10
hh_size,,243,17,6
hh_size,,243,16,0
hh_size,,243,19,0
hh_size,,243,18,0
hh_size,,243,31,0
hh_size,,243,30,0
hh_size,,243,37,0
hh_size,,243,50,0
hh_size,,243,35,0
hh_size,,243,34,0
hh_size,,243,33,0
hh_size,,243,32,0
hh_size,,242,,0
hh_size,,242,36,0
hh_size,,242,24,0
hh_size,,242,25,0
hh_size,,242,26,0
hh_size,,242,27,0
hh_size,,242,20,0
hh_size,,242,21,0
hh_size,,242,22,0
hh_size,,242,23,0
hh_size,,242,47,0
hh_size,,242,45,0
hh_size,,242,28,0
hh_size,,242,29,0
hh_size,,242,40,0
hh_size,,242,41,0
hh_size,,242,1,0
hh_size,,242,3,6
hh_size,,242,2,1
hh_size,,242,5,35
hh_size,,242,4,22
hh_size,,242,7,30
hh_size,,242,6,14
hh_size,,242,9,0
hh_size,,242,8,5
hh_size,,242,13,0
hh_size,,242,12,0
hh_size,,242,11,0
hh_size,,242,10,0
hh_size,,242,39,0
hh_size,,242,38,0
hh_size,,242,15,0
hh_size,,242,14,0
hh_size,,242,17,0
hh_size,,242,16,0
hh_size,,242,19,0
hh_size,,242,18,0
hh_size,,242,31,0
hh_size,,242,30,0
hh_size,,242,37,0
hh_size,,242,50,0
hh_size,,242,35,0
hh_size,,242,34,0
hh_size,,242,33,0
hh_size,,242,32,0
hh_size,,102,,0
hh_size,,102,36,0
hh_size,,102,24,0
hh_size,,102,25,0
hh_size,,102,26,0
hh_size,,102,27,0
hh_size,,102,20,0
hh_size,,102,21,3
hh_size,,102,22,0
hh_size,,102,23,0
hh_size,,102,47,0
hh_size,,102,45,0
hh_size,,102,28,0
hh_size,,102,29,0
hh_size,,102,40,0
hh_size,,102,41,0
hh_size,,102,1,6
hh_size,,102,3,101
hh_size,,102,2,26
hh_size,,102,5,246
hh_size,,102,4,210
hh_size,,102,7,207
hh_size,,102,6,184
hh_size,,102,9,61
hh_size,,102,8,92
hh_size,,102,13,12
hh_size,,102,12,19
hh_size,,102,11,15
hh_size,,102,10,84
hh_size,,102,39,0
hh_size,,102,38,0
hh_size,,102,15,0
hh_size,,102,14,12
hh_size,,102,17,0
hh_size,,102,16,8
hh_size,,102,19,7
hh_size,,102,18,0
hh_size,,102,31,0
hh_size,,102,30,0
hh_size,,102,37,0
hh_size,,102,50,0
hh_size,,102,35,0
hh_size,,102,34,0
hh_size,,102,33,0
hh_size,,102,32,0
hh_size,,103,,0
hh_size,,103,36,0
hh_size,,103,24,0
hh_size,,103,25,0
hh_size,,103,26,9
hh_size,,103,27,0
hh_size,,103,20,0
hh_size,,103,21,0
hh_size,,103,22,6
hh_size,,103,23,0
hh_size,,103,47,0
hh_size,,103,45,0
hh_size,,103,28,0
hh_size,,103,29,0
hh_size,,103,40,0
hh_size,,103,41,0
hh_size,,103,1,0
hh_size,,103,3,61
hh_size,,103,2,14
hh_size,,103,5,202
hh_size,,103,4,134
hh_size,,103,7,221
hh_size,,103,6,194
hh_size,,103,9,88
hh_size,,103,8,95
hh_size,,103,13,18
hh_size,,103,12,23
hh_size,,103,11,25
hh_size,,103,10,40
hh_size,,103,39,0
hh_size,,103,38,0
hh_size,,103,15,17
hh_size,,103,14,7
hh_size,,103,17,3
hh_size,,103,16,9
hh_size,,103,19,0
hh_size,,103,18,0
hh_size,,103,31,0
hh_size,,103,30,0
hh_size,,103,37,0
hh_size,,103,50,0
hh_size,,103,35,0
hh_size,,103,34,0
hh_size,,103,33,0
hh_size,,103,32,0
hh_size,,101,,0
hh_size,,101,36,0
hh_size,,101,24,8
hh_size,,101,25,8
hh_size,,101,26,11
hh_size,,101,27,0
hh_size,,101,20,3
hh_size,,101,21,0
hh_size,,101,22,18
hh_size,,101,23,0
hh_size,,101,47,0
hh_size,,101,45,0
hh_size,,101,28,12
hh_size,,101,29,22
hh_size,,101,40,0
hh_size,,101,41,0
hh_size,,101,1,14
hh_size,,101,3,308
hh_size,,101,2,81
hh_size,,101,5,1033
hh_size,,101,4,700
hh_size,,101,7,1041
hh_size,,101,6,990
hh_size,,101,9,595
hh_size,,101,8,790
hh_size,,101,13,112
hh_size,,101,12,218
hh_size,,101,11,183
hh_size,,101,10,373
hh_size,,101,39,0
hh_size,,101,38,0
hh_size,,101,15,89
hh_size,,101,14,97
hh_size,,101,17,48
hh_size,,101,16,21
hh_size,,101,19,0
hh_size,,101,18,12
hh_size,,101,31,7
hh_size,,101,30,2
hh_size,,101,37,0
hh_size,,101,50,0
hh_size,,101,35,0
hh_size,,101,34,0
hh_size,,101,33,0
hh_size,,101,32,0
hh_size,,43,,0
hh_size,,43,36,0
hh_size,,43,24,13
hh_size,,43,25,0
hh_size,,43,26,0
hh_size,,43,27,0
hh_size,,43,20,0
hh_size,,43,21,22
hh_size,,43,22,0
hh_size,,43,23,0
hh_size,,43,47,0
hh_size,,43,45,0
hh_size,,43,28,0
hh_size,,43,29,0
hh_size,,43,40,0
hh_size,,43,41,0
hh_size,,43,1,11
hh_size,,43,3,113
hh_size,,43,2,35
hh_size,,43,5,277
hh_size,,43,4,222
